Sample_ID,Sample_Longitude,Sample_Latitude,Mean_DO_mg_per_L,Mean_DO_percent_saturation,Mean_Temp_Deg_C,pH,Water_Depth_cm,Canopy_Cover,Macrophyte_Coverage,Algal_Mat_Coverage,AI,AI_Mod,DBE,DBE_O,GFE,NOSC,delGcox0PerCmol,delGcoxPerCmol,lamO20,lamO2,delGd0,delGd,n_chems,skew_lamO20,skew_lamO2,perc_AminoSugar,perc_Carb,perc_ConHC,perc_Lignin,perc_Lipid,perc_Other,perc_Protein,perc_Tannin,perc_UnsatHC,del_15N_permil,del_13C_permil,NPOC_INC_mg_per_L_as_C,NPOC_Field_mg_per_L_as_C,Percent_Fine_Sand,Percent_Med_Sand,Percent_Coarse_Sand,Percent_Tot_Sand,Percent_Clay,Percent_Silt,Total_Bacteria_cells_per_gram,Total_Photorophs_cells_per_gram,Total_Heterotrophs_cells_per_gram,C_percent,N_percent,Intermittent_or_Perennial_-1hot-_Intermittent,Intermittent_or_Perennial_-1hot-_Perennial,General_Vegetation_-1hot-_Broadleaf deciduous tree,General_Vegetation_-1hot-_Broadleaf deciduous tree. Crop,General_Vegetation_-1hot-_Broadleaf deciduous tree. Grass,General_Vegetation_-1hot-_Broadleaf deciduous tree. Shrub,General_Vegetation_-1hot-_Broadleaf evergreen tree,General_Vegetation_-1hot-_Broadleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_-1hot-_Grass,General_Vegetation_-1hot-_Needleleaf deciduous tree. Broadleaf deciduous tree,General_Vegetation_-1hot-_Needleleaf deciduous tree. Grass,General_Vegetation_-1hot-_Needleleaf evergreen tree,General_Vegetation_-1hot-_Needleleaf evergreen tree. Broadleaf deciduous tree,General_Vegetation_-1hot-_Needleleaf evergreen tree. Broadleaf evergreen tree,General_Vegetation_-1hot-_Needleleaf evergreen tree. Grass,General_Vegetation_-1hot-_Needleleaf evergreen tree. Shrub,General_Vegetation_-1hot-_Shrub,General_Vegetation_-1hot-_Shrub. Grass,Hydrogeomorphology_-1hot-_Multi-channel,Hydrogeomorphology_-1hot-_Single-channel meandering,Hydrogeomorphology_-1hot-_Single-channel straight,River_Gradient_-1hot-_Relatively flat/gentle gradient (e.g. valleys),River_Gradient_-1hot-_Relatively steep gradient (e.g. mountainous or hilly terrain),MiniDot_Sediment_-1hot-_Bedrock (primarily),MiniDot_Sediment_-1hot-_Gravel/cobble (>2mm),MiniDot_Sediment_-1hot-_Sand,MiniDot_Sediment_-1hot-_Silt/mud (<0.0625mm),Depositional_Type_-1hot-_Downstream from obstacles,Depositional_Type_-1hot-_Downstream of small tributary,Depositional_Type_-1hot-_Inside bend of a stream,Depositional_Type_-1hot-_Marsh,Depositional_Type_-1hot-_Pool lip,Depositional_Type_-1hot-_Riffle,Depositional_Type_-1hot-_Shallow waters near the shore,Depositional_Type_-1hot-_Upstream of weir barrier deposition,Depositional_Type_-1hot-_run edge
S19S_0077-M,-105.223622,40.664282,,,18.0,6.5,23.0,1.0,1.0,1.0,0.0899845188459637,0.171143688895799,6.711285008237232,-0.4110378912685338,77.6001239960758,-0.6070218945963757,77.6001239960446,-146.46563212035988,0.0544007347421724,0.0485077189603268,1542.6956342668866,-2855.10683933277,2428.0,1.7508506675920883,1.7147447334592487,0.0761943986820428,0.0247116968698517,0.0551894563426688,0.2759472817133443,0.1173805601317957,0.021828665568369,0.3299011532125206,0.0411861614497528,0.057660626029654,-12.8,-28.31,12.2,8.52,6.6,13.4,73.6,93.6,6.4,0.0,453000000.0,5890000.0,447000000.0,0.12,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
S19S_0077-U,-105.224786,40.664703,,,18.0,6.5,29.0,1.0,1.0,1.0,0.0839879867926307,0.1618326170175664,6.60968294772922,-0.7570694087403599,77.89741974753,-0.6174533244678663,77.89741974743917,-146.68702914403977,0.0533141445553563,0.047574066121783,1565.3033419023134,-2893.350429233631,2334.0,1.949972981401556,1.7943766472779783,0.0886889460154241,0.0329905741216795,0.0497000856898029,0.2566409597257926,0.1023993144815766,0.0141388174807197,0.3564695801199657,0.0347043701799485,0.0642673521850899,-12.18,-27.21,8.93,4.88,9.7,15.8,69.7,95.2,2.7,2.1,137000000.0,7300000.0,130000000.0,0.23,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0080-D,-106.681374,34.950811,6.66,76.9,22.7,8.11,10.0,1.0,1.0,2.0,0.0772786829101503,0.1850731574383458,7.046616541353384,-1.3778195488721805,73.94099371403384,-0.4786313583864661,73.9409937140306,-145.40467744311698,0.0550162478370876,0.048687568429428,1485.036766917293,-2862.4821188379688,2660.0,1.923562048051506,1.86884115084902,0.087593984962406,0.0293233082706766,0.0883458646616541,0.2932330827067669,0.0804511278195488,0.0120300751879699,0.3056390977443609,0.0740601503759398,0.0293233082706766,3.04,-27.19,16.02,3.96,87.2,2.8,1.0,91.0,0.0,9.0,880000000.0,7430000.0,873000000.0,0.56,0.07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
S19S_0080-M,-106.681271,34.950833,6.66,76.9,22.7,8.11,5.0,1.0,1.0,2.0,0.0789553055901123,0.184048819574382,6.766292134831461,-0.8130337078651685,75.04377807328316,-0.5173255464382023,75.04377807328426,-145.78991361687997,0.0563153677136565,0.0498300131135396,1470.6424719101126,-2794.3090979710496,2225.0,1.5824398981350205,1.5338239232586468,0.0723595505617977,0.0301123595505618,0.0898876404494382,0.2817977528089888,0.1406741573033708,0.0125842696629213,0.2786516853932584,0.0642696629213483,0.0296629213483146,-0.19,-19.64,6.2,5.68,41.7,30.8,10.5,83.0,14.5,2.5,106000000.0,7550000.0,98800000.0,0.71,0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
S19S_0080-U,-106.681382,34.950903,6.66,76.9,22.7,8.11,10.0,1.0,1.0,2.0,0.0916088936283818,0.1866588973848902,6.856559469116896,-0.6222562531904032,75.94748282304136,-0.5490344850204185,75.94748282294131,-146.22163863680217,0.0555047546335214,0.04924346839171,1456.2718223583458,-2760.622820811201,1959.0,1.6444696749563716,1.6980026978399192,0.0714650331801939,0.0306278713629402,0.0781010719754977,0.3088310362429811,0.1092394078611536,0.0137825421133231,0.3037263910158244,0.0546197039305768,0.0296069423175089,3.94,-20.3,16.12,20.65,66.2,3.2,2.1,71.5,0.8,27.7,967000000.0,4040000.0,962000000.0,1.98,0.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
S19S_0081-U,-76.9259674,38.9603293,,,27.0,6.5,23.5,1.0,1.0,1.0,0.0807708994307334,0.1652493974441211,6.09196740395809,-0.689755529685681,78.89979461658905,-0.6526243724965075,78.89979461624976,-147.17713731302138,0.0547422165959939,0.048797745449718,1503.900523864959,-2752.8814829685166,1718.0,1.721288281674627,1.7182333938410634,0.069848661233993,0.0180442374854481,0.0669383003492433,0.259604190919674,0.1810244470314319,0.0174621653084982,0.3183934807916181,0.0372526193247962,0.0314318975552968,1.32,-20.74,20.27,24.22,4.0,23.5,67.9,95.4,4.6,0.0,284000000.0,16500000.0,267000000.0,0.44,0.07,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
S19S_0082-D,-76.5465418,38.8748619,,,31.4,7.0,40.0,1.0,3.0,1.0,0.0753003219682267,0.2052191239012451,6.8948046371833405,-0.8007728638900816,71.5369507586243,-0.3942789739841132,71.5369507584804,-144.25418860788963,0.0615789215338474,0.0542497757560806,1312.3223701159295,-2584.815653300104,2329.0,1.5369700463680955,1.4904596151134155,0.0536711034778875,0.0154572778016316,0.0931730356376127,0.3791326749677973,0.0961786174323744,0.0090167453842851,0.2580506655216831,0.0734220695577501,0.0218978102189781,15.41,,51.73,17.91,5.7,4.7,6.3,16.7,42.6,40.7,1710000000.0,26200000.0,1680000000.0,9.75,0.71,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
S19S_0082-M,-76.5464751,38.8748139,,,31.4,7.0,40.0,1.0,3.0,1.0,0.0779261844435767,0.2047585353881296,6.9707145646231945,-0.6122608356110895,71.27754890293751,-0.3851771544931668,71.27754890290579,-144.2250317073385,0.0624663919117543,0.0549819332169617,1303.8655993752438,-2575.838240840877,2561.0,1.5420326430370688,1.323939289777793,0.0601327606403748,0.0191331511128465,0.0784849668098399,0.4166341272940257,0.0847325263568918,0.0105427567356501,0.2377977352596642,0.0702850449043342,0.0222569308863725,13.97,,22.8,20.54,10.7,2.6,4.7,18.0,82.0,0.0,797000000.0,56300000.0,741000000.0,11.4,0.82,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
S19S_0082-U,-76.5464942,38.8749661,,,31.4,7.0,60.0,1.0,3.0,1.0,0.0736159918704534,0.1809832277140009,6.388141504733433,-0.8181365221723966,74.31724382006426,-0.4918331164987543,74.31724382012432,-145.3654209677283,0.0610203289570829,0.0538563481942363,1351.2436472346783,-2582.288873985283,2007.0,2.071497203855853,1.6948645852598136,0.0582959641255605,0.0234180368709516,0.0707523667164922,0.3328350772296961,0.1225710014947683,0.0164424514200298,0.2929745889387145,0.0543099152964623,0.0284005979073243,13.7,,14.44,22.25,10.8,3.4,2.3,16.5,83.5,0.0,2850000000.0,182000000.0,2670000000.0,11.14,0.87,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
S19S_0083-D,-88.3227,40.31083,,,25.4,7.5,7.0,2.0,2.0,1.0,0.089683063604927,0.1832080623161496,6.627737226277373,-0.8362226277372263,75.7085343300926,-0.5406503273854927,75.70853433030302,-145.92795034867305,0.0566188613272184,0.050199091947658,1472.6118613138688,-2772.575130770108,2192.0,1.6819810571467066,1.6074577805353802,0.0725364963503649,0.0278284671532846,0.0958029197080291,0.2354014598540146,0.1300182481751824,0.0136861313868613,0.3284671532846715,0.0565693430656934,0.0396897810218978,5.92,-13.96,4.78,9.6,1.9,19.7,67.7,89.3,8.3,2.4,616000000.0,6990000.0,609000000.0,0.67,0.11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
S19S_0083-M,-88.3227,40.31083,,,25.4,7.5,6.0,4.0,2.0,1.0,0.0776894009990588,0.1815414702174117,6.266352941176471,-0.8136470588235294,74.56365090563011,-0.5004789791449411,74.56365090559235,-145.18672819859688,0.0609141687963804,0.0540207402353422,1361.4039529411764,-2588.122771313589,2125.0,1.3059903896231049,1.3318666031717283,0.0658823529411764,0.0348235294117647,0.0785882352941176,0.3077647058823529,0.1477647058823529,0.0127058823529411,0.2621176470588235,0.0630588235294117,0.0272941176470588,11.69,-17.71,13.03,17.88,6.9,3.9,12.2,23.0,53.5,23.5,1750000000.0,24400000.0,1720000000.0,3.52,0.28,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
S19S_0083-U,-88.3227,40.31083,,,25.4,7.5,5.5,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,9.91,-16.51,12.25,23.29,7.1,5.2,27.3,39.6,60.4,0.0,4290000000.0,365000000.0,3920000000.0,2.68,0.19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
S19S_0084-D,-71.722778,43.954722,,,17.2,6.0,10.0,4.0,1.0,1.0,0.0685448303656866,0.1940796962956101,7.34192509061619,-1.3942811115585985,72.76075479848893,-0.4372194666190093,72.76075479846254,-144.76138707356992,0.0546362616183827,0.0483695621426257,1459.491784132098,-2861.573497628445,2483.0,1.7412240697041528,1.704598435917559,0.0648409182440596,0.0237615787354007,0.1002819170358437,0.2625855819573097,0.0978654853000402,0.0128876359242851,0.2960128876359242,0.1047120418848167,0.0370519532823197,,,11.47,9.65,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
S19S_0084-M,-71.722778,43.954722,,,17.2,6.0,16.0,4.0,1.0,1.0,0.0800805208621212,0.2045776299828283,7.256565656565656,-0.9853535353535352,72.67641423525353,-0.4342601486101009,72.67641423531032,-144.66079603204625,0.0566173552343589,0.0500945889849678,1398.2136363636362,-2746.109748555018,1980.0,1.650317498521037,1.558091274783287,0.0515151515151515,0.0217171717171717,0.1035353535353535,0.2641414141414141,0.1146464646464646,0.0217171717171717,0.2818181818181818,0.1111111111111111,0.0297979797979798,3.8,-27.97,19.6,22.51,3.0,6.0,79.7,88.7,11.3,0.0,,,,1.27,0.14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
S19S_0084-U,-71.722778,43.954722,,,17.2,6.0,12.0,4.0,1.0,1.0,0.067905281179402,0.1962818098197674,7.456810631229236,-1.3579734219269104,71.9829793826902,-0.4099291011445183,71.98297938256958,-144.25842698591322,0.0552869340556827,0.0489348118789718,1431.316196013289,-2834.1547932200447,2408.0,2.588715151899982,2.139287134672548,0.066860465116279,0.0199335548172757,0.1034053156146179,0.2653654485049834,0.0892857142857142,0.010797342192691,0.2990033222591362,0.1108803986710963,0.0344684385382059,6.91,,11.07,10.62,5.8,7.6,81.0,94.4,0.0,5.6,186000000.0,17000000.0,169000000.0,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
S19S_0085-D,-115.9902503,43.6479639,,,,7.0,8.5,3.0,2.0,1.0,0.0843032267852726,0.1404197852074198,6.326587970770095,-0.8319280494659921,81.3783386450995,-0.739590829649241,81.37833864513527,-148.49096939331326,0.048420250400744,0.0432150774597406,1705.8677908937605,-3061.2612996681146,1779.0,1.9276034284557084,1.834076999051407,0.0730747611017425,0.0303541315345699,0.0590219224283305,0.2001124227093872,0.1646992692523889,0.0207982012366498,0.3856098931984261,0.0196739741427768,0.0466554243957279,7.51,-30.21,11.4,17.21,5.2,7.8,81.3,94.3,5.7,0.0,189000000.0,9260000.0,180000000.0,0.17,0.14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0085-M,-115.98908,43.64815,,,,7.0,8.25,2.0,2.0,1.0,0.0704188723148057,0.1354056497491391,6.244958189867192,-1.332513526807673,80.7810084418239,-0.718631875144122,80.78100844175755,-148.25440684044173,0.0482866539254326,0.0430938860602278,1689.5659124446634,-3056.274626895839,2033.0,2.015206279390009,1.87650229573807,0.0787014264633546,0.0295130349237579,0.0482046237088047,0.2247909493359567,0.1578947368421052,0.0157402852926709,0.3900639449090015,0.0191834727004426,0.0359075258239055,3.93,-26.46,12.07,16.71,6.9,4.7,80.7,92.3,3.2,4.5,108000000.0,3710000.0,104000000.0,0.19,0.09,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0085-U,-115.98891,43.64819,,,,7.0,6.75,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.7,-32.27,12.57,31.34,7.4,6.9,83.4,97.7,2.3,0.0,342000000.0,10800000.0,331000000.0,0.19,0.05,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0086-D,-111.8064,40.7797,,,11.5,8.0,8.0,4.0,2.0,2.0,0.0729332032060826,0.1529320002419427,6.085792101679528,-0.9269178393100318,77.5448575205656,-0.6050827200145257,77.54485752052418,-146.27837235290025,0.0567481540736953,0.050585468678649,1492.2857921016796,-2751.2186210160216,2203.0,1.845354996051621,1.759286255350861,0.079437131184748,0.0281434407625964,0.0517476168860644,0.2496595551520653,0.1434407625964593,0.020426690876078,0.3499773036768043,0.0358601906491148,0.041307308216069,1.0,-13.01,13.44,12.92,,,,,,,,,,3.35,0.11,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0086-M,-111.8054,40.7799,,,11.5,8.0,7.0,4.0,1.0,2.0,0.0839583075216336,0.1665306673829357,6.723008491710473,-0.8208653457339264,76.33510558501335,-0.5626352836769106,76.33510558476996,-145.86945075212148,0.0552470986676143,0.0491872384929926,1530.7742013748486,-2861.4505119615173,2473.0,2.105547439137794,1.83085561835434,0.0824909017387788,0.0400323493732308,0.0513546300040436,0.2854832187626365,0.0913869793772745,0.0109179134654266,0.3380509502628386,0.0416498180347755,0.0586332389809947,3.31,,7.3,5.27,22.9,16.4,34.9,74.2,18.2,7.6,228000000.0,39100000.0,189000000.0,7.12,0.12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0086-U,-111.8054,40.7801,,,11.5,8.0,5.0,2.0,2.0,2.0,0.0740441571634259,0.1780351971819444,6.305092592592593,-1.3041666666666667,73.89052243748472,-0.4768604364064814,73.890522437415,-145.12624013952694,0.0609106537868052,0.0538835462739267,1360.6480555555556,-2607.545469905493,2160.0,1.912505672352429,1.6697549361475288,0.0856481481481481,0.0439814814814814,0.0875,0.2634259259259259,0.0935185185185185,0.0129629629629629,0.324537037037037,0.062037037037037,0.0263888888888888,7.38,-15.46,9.54,11.3,56.0,8.7,9.3,74.0,0.0,26.0,,,,3.91,0.16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
S19S_0087-D,-116.7743431,43.1233451,,,17.1,7.25,3.0,3.0,1.0,1.0,0.0774370358323632,0.1457869222922002,5.939464493597206,-0.980209545983702,82.03385532623284,-0.7625914149476133,82.03385532598847,-149.27730337452428,0.0494277252057397,0.0439171763185,1648.7224679860303,-2951.085842391991,859.0,1.9254009330991613,1.9223910592452007,0.0721769499417927,0.0174621653084982,0.0686845168800931,0.2153667054714784,0.1850989522700815,0.0221187427240977,0.3678696158323632,0.0244470314318975,0.0267753201396973,4.09,-28.55,10.91,30.17,20.6,12.3,52.0,84.9,2.6,12.5,130000000.0,2300000.0,127000000.0,1.95,0.17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
S19S_0087-M,-116.7744702,43.1233625,,,17.1,7.25,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,8.03,-28.34,11.55,25.82,27.0,20.0,5.7,52.7,47.3,0.0,275000000.0,12400000.0,263000000.0,6.66,0.43,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
S19S_0087-U,-116.7745057,43.1231912,,,17.1,7.25,2.0,2.0,1.0,1.0,0.0636126966946366,0.132615338934256,5.789792387543253,-1.2603806228373702,82.7101614306505,-0.7863214537110726,82.71016143080382,-149.12689660440412,0.0481738558648142,0.0429867753758849,1664.1347750865054,-2962.561760026128,1156.0,1.88168451532318,1.7542782526441782,0.0544982698961937,0.0138408304498269,0.0519031141868512,0.2136678200692041,0.2006920415224913,0.0259515570934256,0.3866782006920415,0.0302768166089965,0.0224913494809688,3.29,-28.12,9.68,25.61,25.8,20.3,32.9,79.0,17.2,3.8,315000000.0,10700000.0,304000000.0,1.56,0.14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
S19S_0089-D,-80.44539,37.21008,9.95,118.6,20.8,7.0,15.0,1.0,1.0,2.0,0.078834972740219,0.1528801987214397,5.842462180490349,-0.7130933750652061,79.60756457244237,-0.6774584060505998,79.60756457245473,-147.3655192965935,0.0555857850523232,0.0496809695945838,1506.6937402190922,-2730.4353157398864,1917.0,1.939808468861439,1.9805410996993664,0.0646844027125717,0.028169014084507,0.0568596765779864,0.254564423578508,0.1773604590505998,0.0177360459050599,0.3442879499217527,0.0213875847678664,0.0349504434011476,11.6,-16.31,60.18,22.0,14.8,11.5,49.3,75.6,2.0,22.4,460000000.0,35000000.0,425000000.0,5.84,0.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
S19S_0089-M,-80.44529,37.21012,9.95,118.6,20.8,7.0,10.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,66.71,-13.29,41.86,33.07,13.0,13.1,56.9,83.0,6.1,10.9,3410000000.0,30100000.0,3380000000.0,4.23,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0089-U,-80.44513,37.21014,9.95,118.6,20.8,7.0,10.0,1.0,1.0,2.0,0.0997519568711625,0.1812603712778057,6.391041771514846,-0.2325113236034222,78.2821650032149,-0.6309531580120784,78.28216500327262,-146.784122341528,0.055616768403288,0.0495771183667405,1497.826170105687,-2749.0642915801795,1987.0,1.7558710367767247,1.6641966183102257,0.0613990941117262,0.0236537493709109,0.0729743331655762,0.2742828384499245,0.1494715651736285,0.0145948666331152,0.3231001509813789,0.0286864620030196,0.0518369401107196,3.97,-16.07,26.86,32.15,3.9,13.5,68.8,86.2,13.8,0.0,1040000000.0,29100000.0,1010000000.0,4.07,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S19S_0090-D,-75.930606,37.291383,5.8,65.0,22.9,6.5,6.0,4.0,1.0,1.0,0.0988999849676242,0.2391509702065663,7.632922936616507,-0.6484268125854993,70.37214415628408,-0.3534085668955768,70.3721441562919,-143.7194411684231,0.0590937668136806,0.0521231681594632,1331.5670314637482,-2680.359980650623,2193.0,1.6127113165769835,1.5319424237663537,0.0588235294117647,0.0264477884176926,0.1696306429548563,0.2676698586411308,0.0998632010943912,0.0104879160966712,0.2599179206566347,0.0870953032375741,0.020063839489284,6.88,-29.16,10.2,16.07,36.5,54.9,2.6,94.0,6.0,0.0,211000000.0,46100000.0,164000000.0,0.91,0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
S19S_0090-M,-75.930615,37.291374,5.8,65.0,22.9,6.5,3.0,4.0,1.0,1.0,0.0924825069244288,0.2343578257429701,7.782513181019332,-0.679261862917399,69.82515791510808,-0.3342160671994728,69.82515791508949,-143.40152670156192,0.058508730040895,0.0516356791103031,1331.6306678383123,-2700.021084367536,2276.0,1.658896602539813,1.6707697778458903,0.062829525483304,0.0215289982425307,0.1528998242530755,0.2715289982425307,0.09402460456942,0.0074692442882249,0.2623022847100176,0.1006151142355008,0.0268014059753954,0.51,-28.91,15.55,15.6,20.8,59.6,16.4,96.8,3.2,0.0,154000000.0,50100000.0,104000000.0,0.3,0.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
S19S_0090-U,-75.930807,37.291396,5.8,65.0,22.9,6.5,5.0,4.0,1.0,1.0,0.0821660631581508,0.2191295035965126,7.602595296025953,-1.2721005677210058,70.29177887532362,-0.3505887324675588,70.29177887529809,-143.77720762050674,0.0578468403004438,0.0510671002182931,1353.306690997567,-2736.291593880156,2466.0,1.8891115671787828,1.740587679478656,0.075831305758313,0.0312246553122465,0.1394971613949716,0.2684509326845093,0.0652879156528791,0.0085158150851581,0.2846715328467153,0.100162206001622,0.0263584752635847,3.26,-28.7,10.43,9.21,17.3,63.9,15.2,96.4,0.0,3.6,63500000.0,22400000.0,41100000.0,0.3,0.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
S19S_0097-D,-111.8865,41.720847,12.18682522235462,126.0,16.9,8.49,7.5,1.0,2.0,2.0,0.0845670195148261,0.1549419049458077,5.878834355828221,-0.7898773006134969,80.15610002743148,-0.696705264117587,80.15610002731917,-147.7954404783455,0.0541961594705124,0.0482503591417197,1565.4079754601228,-2818.0556391551,1956.0,2.05286806216481,1.842531605975475,0.0736196319018405,0.0265848670756646,0.0598159509202454,0.2372188139059304,0.1707566462167689,0.0143149284253578,0.3542944785276073,0.0219836400817995,0.0414110429447852,9.88,-4.08,21.75,29.05,26.6,56.9,1.1,84.6,5.3,10.1,813000000.0,54000000.0,759000000.0,6.75,0.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
S19S_0097-M,-111.886477,41.720805,12.18682522235462,126.0,16.9,8.49,25.0,1.0,3.0,2.0,0.0679258566845744,0.1462836335606383,6.282446808510638,-1.348936170212766,79.37905595235533,-0.6694405597382979,79.37905595250355,-147.73566871618434,0.0504080149738903,0.0448031746924503,1618.9330851063828,-2961.690047392515,1880.0,1.6356341913254018,1.443651955044401,0.0680851063829787,0.025,0.051595744680851,0.2441489361702127,0.1345744680851064,0.0132978723404255,0.3898936170212766,0.0335106382978723,0.0398936170212766,12.64,,15.79,16.42,61.5,24.4,0.8,86.7,12.3,1.0,1480000000.0,37100000.0,1450000000.0,5.01,0.15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
S19S_0097-U,-111.88642,41.720744,12.18682522235462,126.0,16.9,8.49,22.0,1.0,2.0,2.0,0.078221178636064,0.1570138244571563,6.056497175141243,-0.9769303201506592,78.23082461855793,-0.6291517409985876,78.23082461847173,-147.10520877654022,0.0558798921722714,0.0496484790203654,1502.0177966101694,-2760.797702274218,2124.0,1.911775970883669,1.7684026421595844,0.0790960451977401,0.0386064030131826,0.0626177024482109,0.2410546139359698,0.1516007532956685,0.0150659133709981,0.3370998116760829,0.0376647834274952,0.0371939736346516,7.65,,27.38,34.99,35.0,39.9,5.5,80.4,0.0,19.6,356000000.0,18000000.0,338000000.0,6.04,0.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
S19S_0098-D,-111.580533,41.950204,11.422737501053934,102.1,10.34,8.31,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.09,-23.39,37.11,31.86,52.0,32.8,7.2,92.0,0.0,8.0,,,,0.52,0.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
